Entry DNA#Exit DNA
43.2128	   #43.1463
43.3739	   #43.3718
43.3961	   #43.4457
43.4606	   #43.3618
43.4393	   #43.3314
43.4240	   #43.2536
43.6033	   #43.2694
43.4664	   #43.2555
43.4216	   #43.2634
43.5714	   #43.3451
43.1540	   #43.3733
43.4227	   #43.2833
43.3993	   #43.2200
43.5108	   #43.3566
43.5604	   #43.1311
43.5809	   #43.2390
43.5111	   #43.1480
43.4019	   #43.2291
43.5820	   #43.4815
43.2436	   #43.4968
43.3223	   #43.3946
43.3950	   #43.5080
43.5239	   #43.6242
43.3139	   #43.4574
43.5961	   #43.3929
43.5164	   #43.4431
43.5432	   #43.4626
43.6580	   #43.4374
43.5778	   #43.4792
43.4432	   #43.5323
43.4846	   #43.3713
43.4587	   #43.3102
43.5387	   #43.1713
43.5222	   #43.3266
43.5448	   #43.1521
43.5588	   #43.1930
43.6608	   #43.2883
43.5362	   #43.1648
43.3827	   #43.3149
43.6993	   #43.1891
43.5171	   #43.4561
43.3816	   #43.3358
43.4404	   #43.3544
43.4375	   #43.4449
43.3213	   #43.2241
43.3446	   #43.3548
43.3286	   #43.3747
43.1377	   #43.4672
43.3251	   #43.3670
43.2744	   #43.3809
43.2625	   #43.6105
43.3138	   #43.4171
43.4715	   #43.4266
43.4011	   #43.5453
43.4296	   #43.5109
43.6615	   #43.4710
43.5250	   #43.4928
43.3507	   #43.3685
43.6402	   #43.4024
43.6629	   #43.4546
43.5627	   #43.3497
43.4146	   #43.1463
43.3258	   #43.1876
43.3478	   #43.1693
43.4215	   #43.2524
43.3984	   #43.3588
43.3374	   #43.3930
43.3818	   #43.4538
43.3663	   #43.4000
43.3026	   #43.3286
43.2058	   #43.1303
43.3691	   #43.3196
43.6198	   #43.1707
43.3732	   #43.3106
43.4119	   #43.3522
43.2936	   #43.1716
43.2014	   #43.2807
43.3209	   #43.2669
43.3166	   #43.2218
43.5567	   #43.3112
43.3383	   #43.1917
43.2385	   #43.2716
43.4477	   #43.1335
43.3882	   #43.2960
43.3553	   #43.3161
43.1686	   #43.3875
43.0202	   #43.2437
43.1260	   #43.1483
43.1540	   #43.3226
43.1459	   #43.4796
43.3046	   #43.2923
43.2642	   #43.3443
43.2995	   #43.2826
43.0887	   #43.5149
43.3359	   #43.4244
43.1375	   #43.3397
43.2803	   #43.4338
43.3072	   #43.3251
43.3068	   #43.4980
43.1552	   #43.4770
43.0805	   #43.5572
43.1897	   #43.4910
43.1405	   #43.6042
43.2275	   #43.4316
43.1177	   #43.3394
43.0501	   #43.3165
43.2758	   #43.3073
43.2166	   #43.4120
43.2519	   #43.4470
43.1471	   #43.2779
42.9421	   #43.2516
43.1038	   #43.2453
43.3432	   #43.3220
43.1063	   #43.4105
43.0075	   #43.3368
43.2281	   #43.5068
43.1788	   #43.4386
43.2945	   #43.4963
43.3767	   #43.4114
43.4078	   #43.4692
43.1922	   #43.6691
43.2510	   #43.4808
43.2196	   #43.7243
43.2759	   #43.6983
43.4776	   #43.5029
43.3368	   #43.4964
43.2337	   #43.4713
43.1016	   #43.5955
43.3358	   #43.3633
43.1167	   #43.6870
43.3195	   #43.3219
43.3177	   #43.3359
43.2970	   #43.4652
43.2203	   #43.4675
43.1125	   #43.5446
43.0399	   #43.6288
43.0495	   #43.5733
42.8972	   #43.6112
43.0096	   #43.4313
43.1760	   #43.3049
43.1250	   #43.3710
43.3291	   #43.3213
43.2911	   #43.4373
43.2494	   #43.4329
43.3231	   #43.3876
43.2883	   #43.4577
43.1993	   #43.3760
43.3079	   #43.5024
43.2292	   #43.4657
43.3338	   #43.5449
43.3553	   #43.5318
43.3728	   #43.4218
43.5001	   #43.4319
43.4758	   #43.3395
43.5136	   #43.5316
43.4458	   #43.4621
43.6208	   #43.3705
43.4565	   #43.3502
43.4256	   #43.3494
43.2563	   #43.2627
43.2690	   #43.4290
43.3200	   #43.4967
43.2174	   #43.4445
43.1831	   #43.3100
43.2945	   #43.3532
43.3552	   #43.3666
43.5350	   #43.4683
43.4781	   #43.5116
43.5102	   #43.5035
43.5313	   #43.4517
43.3513	   #43.4435
43.3822	   #43.4206
43.4831	   #43.4131
43.3342	   #43.3332
43.3103	   #43.5667
43.3271	   #43.4915
43.1396	   #43.4880
43.2100	   #43.3540
43.4066	   #43.5146
43.4747	   #43.6267
43.1693	   #43.6628
43.3110	   #43.6262
43.2542	   #43.7250
43.1128	   #43.5380
43.3252	   #43.5743
43.3730	   #43.5099
43.2939	   #43.5030
43.1338	   #43.4871
43.1390	   #43.3581
43.2066	   #43.2382
43.1976	   #43.4755
43.3320	   #43.4328
43.3129	   #43.4788
43.2897	   #43.4496
43.2665	   #43.5254
43.3773	   #43.5946
43.4910	   #43.6054
43.1646	   #43.4186
43.2684	   #43.5210
43.1729	   #43.6033
43.2413	   #43.5317
43.4239	   #43.4441
43.1460	   #43.7384
43.1026	   #43.6213
43.1471	   #43.6041
43.2855	   #43.6743
43.2345	   #43.6112
43.2738	   #43.7126
43.3270	   #43.4880
43.5019	   #43.6696
43.4356	   #43.5400
43.3130	   #43.4967
43.4124	   #43.4285
43.2715	   #43.7723
43.2940	   #43.5558
43.0988	   #43.4974
43.3908	   #43.4855
43.2489	   #43.4747
43.2074	   #43.5760
43.3060	   #43.5232
43.4400	   #43.5602
43.2575	   #43.5918
43.2653	   #43.5540
43.4412	   #43.3688
43.4367	   #43.5095
43.3356	   #43.6882
43.4372	   #43.4563
43.3787	   #43.3157
43.4689	   #43.4340
43.5132	   #43.4128
43.3794	   #43.4844
43.2472	   #43.5482
43.1127	   #43.3961
43.2139	   #43.3300
43.1232	   #43.5611
43.1743	   #43.4787
43.1168	   #43.3781
42.9627	   #43.3352
43.2100	   #43.1322
43.2572	   #43.3173
43.0874	   #43.4987
43.1257	   #43.4538
43.0861	   #43.5478
43.0955	   #43.5200
43.0659	   #43.5995
43.0261	   #43.4317
43.2407	   #43.5700
43.1156	   #43.5843
43.1584	   #43.5903
43.0827	   #43.4557
43.2199	   #43.5663
43.2348	   #43.5520
43.1179	   #43.5976
43.2339	   #43.6631
43.4028	   #43.6312
43.2924	   #43.5330
43.2076	   #43.4769
43.3739	   #43.5152
43.2617	   #43.5676
43.1966	   #43.9237
43.0251	   #43.7540
43.2962	   #43.7540
43.1638	   #43.6243
43.3276	   #43.6232
43.2511	   #43.6428
43.3574	   #43.4870
43.0691	   #43.8228
43.1121	   #43.6992
42.9189	   #43.6660
42.9266	   #43.6033
43.2041	   #43.6410
43.1822	   #43.7726
43.0937	   #43.6411
43.1637	   #43.6623
43.0067	   #43.7698
42.9955	   #43.7131
43.1872	   #43.4733
43.1597	   #43.4973
43.0552	   #43.6159
42.9327	   #43.6207
42.9461	   #43.6157
42.8762	   #43.5194
43.0528	   #43.4849
42.9710	   #43.5207
43.0570	   #43.4588
42.9821	   #43.5595
42.8745	   #43.5990
43.0538	   #43.5632
43.1421	   #43.5500
43.0266	   #43.5702
43.2085	   #43.5255
43.3022	   #43.7318
43.0372	   #43.5818
43.3777	   #43.5871
43.2007	   #43.6900
43.2517	   #43.5198
43.2082	   #43.5596
43.2763	   #43.6235
43.1560	   #43.6414
43.2372	   #43.8133
43.2752	   #43.5937
43.3801	   #43.6157
43.1056	   #43.6430
43.1747	   #43.5154
43.1913	   #43.7170
43.1846	   #43.7165
43.1388	   #43.6636
43.3172	   #43.7809
43.3111	   #43.9282
43.2797	   #43.6649
43.3360	   #43.8613
43.2607	   #43.8909
43.3632	   #43.8967
43.3712	   #43.7521
43.2702	   #43.8135
43.4181	   #43.8720
43.3032	   #43.8206
43.4366	   #43.7424
43.4267	   #43.7967
43.3227	   #43.8307
43.2629	   #43.6751
43.4288	   #43.7417
43.3841	   #43.6365
43.4649	   #43.5901
43.4551	   #43.4788
43.3252	   #43.5500
43.3035	   #43.6156
43.4037	   #43.8093
43.2579	   #43.6080
43.1984	   #43.7039
43.1515	   #43.6874
43.1126	   #43.5375
43.1722	   #43.5785
43.0405	   #43.6212
43.1427	   #43.5924
43.1396	   #43.5336
43.1550	   #43.7385
43.3495	   #43.5045
43.2126	   #43.4343
43.3182	   #43.5831
43.3345	   #43.5306
43.1623	   #43.5884
43.3550	   #43.6502
43.2898	   #43.5902
43.0447	   #43.7944
43.1216	   #43.6311
43.0933	   #43.5569
43.2702	   #43.6518
43.1129	   #43.4902
43.0038	   #43.5287
42.9553	   #43.5291
43.0081	   #43.4678
42.9810	   #43.6667
43.0388	   #43.4160
43.0688	   #43.4541
42.9833	   #43.2985
43.1494	   #43.2521
43.2549	   #43.5926
43.2461	   #43.4011
43.2037	   #43.5064
43.2948	   #43.4399
43.2744	   #43.2930
43.1338	   #43.3065
43.2352	   #43.3976
43.1621	   #43.4292
43.1956	   #43.4828
43.1962	   #43.4830
43.2341	   #43.5457
43.0482	   #43.5308
43.1127	   #43.5649
43.1220	   #43.4490
43.2725	   #43.4269
43.2625	   #43.3798
43.1358	   #43.5212
43.1764	   #43.4213
43.1591	   #43.7008
43.3250	   #43.3692
43.0602	   #43.4603
43.1866	   #43.3939
43.4180	   #43.2893
43.3285	   #43.2332
43.4162	   #43.4823
43.4300	   #43.4614
43.2826	   #43.4526
43.2039	   #43.4397
43.1305	   #43.5467
43.1548	   #43.4858
43.2738	   #43.6347
43.0553	   #43.5525
43.3536	   #43.5427
43.1638	   #43.5837
43.0634	   #43.4266
43.0265	   #43.6413
43.0753	   #43.5229
43.1564	   #43.3097
43.2293	   #43.4456
43.0830	   #43.5865
43.2487	   #43.5709
43.1400	   #43.5336
43.1976	   #43.6141
43.0573	   #43.4798
43.0652	   #43.4895
43.0473	   #43.4360
43.0938	   #43.5003
43.1901	   #43.4001
43.1154	   #43.6589
42.9650	   #43.6233
43.1430	   #43.5626
43.2729	   #43.5634
43.2697	   #43.6761
43.0582	   #43.3705
43.0384	   #43.6189
43.1063	   #43.4759
43.1032	   #43.6180
43.3554	   #43.4130
43.2770	   #43.5600
43.1716	   #43.4526
43.2765	   #43.5897
43.3339	   #43.6310
43.3956	   #43.6585
43.4145	   #43.7135
43.3461	   #43.5330
43.2790	   #43.4115
43.1584	   #43.4991
43.0381	   #43.5348
43.1309	   #43.4151
43.2469	   #43.4045
43.0889	   #43.3252
43.2675	   #43.4570
43.2630	   #43.6051
43.1817	   #43.5028
43.1002	   #43.5710
43.1028	   #43.6346
43.0620	   #43.4184
43.1227	   #43.5141
43.1131	   #43.4550
43.0358	   #43.5127
43.0566	   #43.4249
43.0383	   #43.4299
43.2440	   #43.5121
43.0609	   #43.5887
42.8895	   #43.5423
42.9730	   #43.4650
43.0994	   #43.6309
42.9300	   #43.3993
43.1802	   #43.4791
43.0674	   #43.4956
43.2164	   #43.5680
43.1521	   #43.6237
43.2518	   #43.5161
43.1043	   #43.4888
43.1211	   #43.3826
43.2890	   #43.5460
43.1670	   #43.5719
43.1165	   #43.4095
43.0922	   #43.3644
43.1632	   #43.3325
43.0401	   #43.4489
43.1921	   #43.4105
43.0478	   #43.4547
42.9596	   #43.3653
43.0361	   #43.4829
43.0315	   #43.3229
43.1383	   #43.6285
43.1618	   #43.5444
43.0348	   #43.6956
43.2183	   #43.7633
43.2359	   #43.6458
43.4661	   #43.6923
43.2664	   #43.7051
43.2154	   #43.6970
43.1454	   #43.5351
43.2374	   #43.4001
43.1564	   #43.4977
43.3311	   #43.5047
43.1605	   #43.8483
43.2376	   #43.7258
43.3583	   #43.4924
43.3113	   #43.6726
43.1947	   #43.8863
43.1512	   #43.8310
43.1543	   #43.8140
43.3105	   #43.7019
43.1596	   #43.6375
43.2430	   #43.6312
43.2995	   #43.5524
43.1860	   #43.6480
43.3322	   #43.7913
43.3475	   #43.8498
43.2529	   #43.5166
43.3101	   #43.4266
43.2977	   #43.5235
43.1341	   #43.5583
43.0730	   #43.6218
43.2706	   #43.5059
43.2822	   #43.6665
43.3046	   #43.7810
43.2160	   #43.5262
43.2677	   #43.4579
43.2160	   #43.3470
43.3542	   #43.5684
43.3862	   #43.4257
43.4481	   #43.2704
43.3484	   #43.4233
43.2934	   #43.5823
43.4976	   #43.4807
43.5066	   #43.6902
43.4627	   #43.5870
43.4497	   #43.6065
43.4450	   #43.6077
43.4061	   #43.6920
43.5264	   #43.5054
43.4165	   #43.5104
43.4087	   #43.4176
43.3903	   #43.5572
43.4717	   #43.4247
43.4421	   #43.3947
43.5486	   #43.4845
43.4959	   #43.5736
43.6509	   #43.5968
43.5948	   #43.5255
43.5129	   #43.2909
43.6314	   #43.2304
43.3970	   #43.5402
43.3884	   #43.4675
43.4418	   #43.6611
43.5071	   #43.6756
43.5572	   #43.5769
43.4814	   #43.5321
43.5491	   #43.4697
43.5032	   #43.5901
43.3908	   #43.5457
43.3412	   #43.3226
43.5795	   #43.6367
43.3318	   #43.4809
43.3633	   #43.4815
43.3025	   #43.6946
43.4670	   #43.4415
43.1033	   #43.4105
43.2714	   #43.4340
43.4144	   #43.5335
43.3663	   #43.5683
43.1407	   #43.6698
43.1357	   #43.5917
43.2708	   #43.6853
43.1917	   #43.7161
43.2896	   #43.5624
43.2146	   #43.3570
43.1260	   #43.3061
43.3929	   #43.4928
43.3538	   #43.5406
43.4561	   #43.5203
43.5277	   #43.5414
43.5221	   #43.5750
43.6778	   #43.6047
43.6838	   #43.5367
43.5480	   #43.4783
43.4908	   #43.4430
43.2895	   #43.7075
43.4689	   #43.7552
43.3962	   #43.5592
43.5148	   #43.6302
43.5425	   #43.6487
43.5002	   #43.5546
43.4426	   #43.7438
43.2630	   #43.5706
43.2909	   #43.6872
43.3663	   #43.5694
43.2624	   #43.6299
43.2724	   #43.5194
43.4529	   #43.5777
43.4215	   #43.5440
43.4268	   #43.5216
43.2556	   #43.2668
43.3052	   #43.3932
43.2734	   #43.2825
43.2997	   #43.2554
43.3959	   #43.2850
43.4435	   #43.2154
43.3023	   #43.3661
43.3987	   #43.2374
43.1509	   #43.3967
43.4080	   #43.2707
43.0739	   #43.2822
43.3803	   #43.2285
43.3212	   #43.2263
43.2686	   #43.1870
43.3195	   #43.2413
43.5336	   #43.2638
43.5783	   #43.2349
43.6201	   #43.3593
43.5368	   #43.3657
43.5650	   #43.2036
43.6326	   #43.4321
43.5640	   #43.1732
43.4654	   #43.3143
43.6049	   #43.2472
43.5337	   #43.3360
43.3499	   #43.4096
43.5536	   #43.3335
43.3169	   #43.5142
43.4496	   #43.3979
43.3846	   #43.3110
43.3876	   #43.2557
43.3240	   #43.4252
43.3591	   #43.2282
43.4321	   #43.2750
43.3648	   #43.2685
43.4528	   #43.3161
43.4450	   #43.6639
43.3066	   #43.4421
43.3768	   #43.3396
43.3358	   #43.3997
43.2492	   #43.3915
43.2326	   #43.4581
43.3643	   #43.4017
43.3097	   #43.5270
43.0958	   #43.4616
43.0381	   #43.2155
43.1570	   #43.3287
43.2298	   #43.2486
43.1111	   #43.5573
43.3873	   #43.4677
43.3063	   #43.5138
43.4598	   #43.5969
43.4343	   #43.6150
43.3647	   #43.5397
43.2869	   #43.5720
43.3161	   #43.6025
43.2470	   #43.4237
43.1945	   #43.2176
43.2950	   #43.2788
43.3307	   #43.3838
43.2065	   #43.3515
43.2164	   #43.3719
43.0149	   #43.4658
43.2517	   #43.3908
43.3184	   #43.2516
43.2598	   #43.5080
43.2194	   #43.3463
43.2096	   #43.3710
43.3658	   #43.4425
43.1932	   #43.4948
43.2546	   #43.4429
43.2102	   #43.3853
43.1787	   #43.5399
43.2389	   #43.5867
43.3611	   #43.5763
43.2232	   #43.4972
43.2469	   #43.3269
43.1954	   #43.6123
43.1135	   #43.4941
43.2645	   #43.4800
43.2941	   #43.4589
43.3415	   #43.3088
43.1562	   #43.3569
43.1830	   #43.3967
43.4084	   #43.3762
43.1411	   #43.4853
43.2116	   #43.2649
43.3217	   #43.2553
43.3220	   #43.2230
43.3770	   #43.3267
43.2597	   #43.1618
43.4200	   #43.2315
43.4119	   #43.2380
43.4569	   #43.1695
43.3692	   #43.3889
43.4888	   #43.4136
43.5249	   #43.3861
43.4413	   #43.4824
43.2550	   #43.5154
43.1560	   #43.4753
43.2792	   #43.4081
43.2754	   #43.4056
43.3593	   #43.4115
43.3835	   #43.2047
43.4556	   #43.2056
43.2434	   #43.3477
43.2932	   #43.1798
43.2013	   #43.5726
43.4455	   #43.4766
43.3613	   #43.4766
43.3966	   #43.7159
43.4780	   #43.5863
43.5127	   #43.4311
43.3166	   #43.6106
43.3630	   #43.5947
43.3179	   #43.5171
43.3576	   #43.4998
43.4400	   #43.4832
43.4907	   #43.6756
43.4012	   #43.4734
43.4821	   #43.5480
43.2835	   #43.3948
43.3966	   #43.6286
43.3673	   #43.6137
43.2667	   #43.6049
43.2578	   #43.6659
43.1939	   #43.5862
43.3197	   #43.7751
43.0616	   #43.6381
43.0981	   #43.5948
43.1798	   #43.5281
43.1908	   #43.3734
43.1797	   #43.4058
43.2863	   #43.3355
43.2714	   #43.3668
43.2828	   #43.3519
43.4530	   #43.4318
43.2187	   #43.4313
43.4491	   #43.6585
43.2376	   #43.5807
43.1952	   #43.4313
43.1892	   #43.5412
43.1360	   #43.6093
43.3103	   #43.5103
43.2457	   #43.4005
43.2774	   #43.3907
43.2234	   #43.3644
43.2408	   #43.4176
43.2730	   #43.3379
43.3618	   #43.4116
43.5766	   #43.2826
43.6531	   #43.3636
43.4645	   #43.3175
43.2888	   #43.5574
43.3517	   #43.4493
43.4122	   #43.3821
43.2883	   #43.5072
43.4542	   #43.5044
43.3573	   #43.4537
43.2458	   #43.5931
43.3846	   #43.5227
43.2767	   #43.6508
43.4064	   #43.6356
43.4770	   #43.7153
43.5540	   #43.4311
43.5010	   #43.6547
43.5563	   #43.4297
43.5534	   #43.5168
43.4879	   #43.3977
43.5072	   #43.6163
43.4722	   #43.5106
43.3473	   #43.5358
43.4290	   #43.5197
43.5154	   #43.4248
43.5000	   #43.5804
43.4735	   #43.5463
43.4760	   #43.6575
43.4111	   #43.6709
43.4286	   #43.6509
43.1827	   #43.5215
43.3575	   #43.5389
43.2241	   #43.4293
43.3227	   #43.5368
43.3020	   #43.5406
43.4757	   #43.6589
43.2461	   #43.5280
43.5298	   #43.6376
43.3353	   #43.4821
43.2270	   #43.7375
43.2992	   #43.6101
43.2350	   #43.5861
43.2871	   #43.6357
43.1216	   #43.7724
43.0345	   #43.6633
43.2850	   #43.6336
43.2019	   #43.4720
43.1628	   #43.5705
42.9724	   #43.5580
43.1430	   #43.6070
43.2890	   #43.5726
43.2114	   #43.8043
43.3208	   #43.7156
43.2304	   #43.8158
43.2907	   #43.6813
43.2504	   #43.4903
43.2270	   #43.4694
43.1673	   #43.6383
43.2205	   #43.3219
43.2766	   #43.4825
43.2448	   #43.5033
43.3483	   #43.6104
43.3708	   #43.7149
43.3067	   #43.4770
43.1408	   #43.4024
43.2799	   #43.2836
43.3606	   #43.4027
43.2412	   #43.4394
43.1735	   #43.1442
43.4361	   #43.2936
43.2509	   #43.4259
43.2422	   #43.3833
43.3460	   #43.4553
43.2958	   #43.4850
43.2554	   #43.3345
43.3148	   #43.5426
43.1969	   #43.4941
43.2367	   #43.4984
43.2968	   #43.3563
43.4506	   #43.5059
43.4928	   #43.2804
43.4691	   #43.2633
43.4559	   #43.4107
43.4286	   #43.3120
43.3830	   #43.5634
43.3595	   #43.4459
43.4688	   #43.2700
43.5612	   #43.1934
43.3835	   #43.4063
43.1314	   #43.5583
43.2240	   #43.5346
43.1602	   #43.4817
43.0772	   #43.4923
43.2047	   #43.6354
43.1867	   #43.4252
43.3039	   #43.4164
43.1143	   #43.4200
43.4214	   #43.4129
43.4465	   #43.1935
43.5229	   #43.2524
43.4290	   #43.2304
43.2680	   #43.4023
43.3745	   #43.5408
43.3020	   #43.5358
43.3804	   #43.5785
43.5368	   #43.4528
43.4075	   #43.5235
43.4618	   #43.6409
43.3490	   #43.5650
43.2452	   #43.4802
43.2224	   #43.4404
43.2976	   #43.5200
43.1858	   #43.4879
43.3539	   #43.5634
43.4023	   #43.6546
43.3299	   #43.4618
43.2584	   #43.5637
43.1147	   #43.5503
43.1549	   #43.4908
43.3403	   #43.6166
43.3248	   #43.6063
43.2352	   #43.6458
43.3252	   #43.6744
43.3445	   #43.5563
43.2934	   #43.5858
43.3994	   #43.5973
43.3591	   #43.5937
43.5803	   #43.4563
43.3754	   #43.5274
43.3852	   #43.7298
43.3294	   #43.7074
43.2099	   #43.5872
43.3091	   #43.5430
43.2369	   #43.6819
43.3769	   #43.6038
43.3730	   #43.5485
43.2790	   #43.4909
43.4641	   #43.5199
43.3295	   #43.3744
43.4401	   #43.5147
43.4750	   #43.4954
43.5362	   #43.4322
43.5864	   #43.4411
43.5705	   #43.5336
43.4535	   #43.4175
43.4759	   #43.3704
43.3582	   #43.3108
43.4454	   #43.3305
43.3262	   #43.3709
43.3420	   #43.3785
43.2252	   #43.4306
43.3020	   #43.5854
43.5767	   #43.4871
43.2565	   #43.5048
43.4836	   #43.3755
43.3098	   #43.4199
43.4410	   #43.2811
43.4244	   #43.2452
43.3056	   #43.4659
43.4761	   #43.4684
43.3956	   #43.4057
43.3354	   #43.4690
43.5962	   #43.5867
43.6909	   #43.4480
43.4247	   #43.4216
43.5927	   #43.4099
43.3595	   #43.3799
43.4113	   #43.4921
43.4905	   #43.5889
43.4766	   #43.4751
43.3062	   #43.4834
43.4249	   #43.5560
43.3125	   #43.4370
43.3551	   #43.4261
43.2239	   #43.4454
43.1592	   #43.5473
43.0519	   #43.5376
43.1144	   #43.4709
43.0387	   #43.3943
43.2354	   #43.6936
43.3551	   #43.3809
43.4305	   #43.4241
43.2734	   #43.5230
43.2937	   #43.6218
43.2653	   #43.5411
43.2216	   #43.5318
43.2945	   #43.3997
43.4730	   #43.4412
43.2143	   #43.5749
43.3251	   #43.4476
43.3405	   #43.5845
43.2301	   #43.4164
43.2748	   #43.4138
43.4668	   #43.4111
43.3395	   #43.4056
43.4876	   #43.3363
43.5682	   #43.3999
43.5946	   #43.5604
43.4914	   #43.4572
43.4217	   #43.4505
43.3537	   #43.4655
43.2288	   #43.2750
43.3784	   #43.4803
43.3151	   #43.3627
43.1596	   #43.1530
43.3406	   #43.2673
43.3523	   #43.1659
43.2261	   #43.2368
43.3446	   #43.1276
43.5167	   #43.2122
43.4580	   #43.0928
43.4063	   #43.3057
43.2133	   #43.2584
43.2971	   #43.3037
43.1131	   #43.3364
43.3538	   #43.4056
43.3896	   #43.4132
43.3130	   #43.2844
43.1865	   #43.3074
43.1933	   #43.4764
43.1502	   #43.2362
43.2555	   #43.2764
43.3126	   #43.3913
43.3311	   #43.2693
43.3767	   #43.0510
43.2799	   #43.2210
43.2622	   #43.2855
43.4931	   #43.0503
43.2407	   #43.2871
43.4278	   #43.0333
43.3467	   #43.0651
43.4152	   #43.2968
43.4332	   #43.1531
43.4832	   #43.3297
43.3879	   #43.2951
43.3995	   #43.3632
43.3470	   #43.3216
43.3089	   #43.4805
43.4752	   #43.3470
43.3837	   #43.3814
43.4672	   #43.2382
43.4192	   #43.2969
43.2789	   #43.3621
43.0101	   #43.2624
43.2622	   #43.4085
43.3913	   #43.3751
43.4769	   #43.4344
43.5704	   #43.4216
43.3245	   #43.3380
