Entry DNA#Exit DNA
45.7169	  #44.5730
45.5090	  #44.4941
45.6765	  #44.4592
45.4750	  #44.4993
45.6225	  #44.5061
45.6981	  #44.4357
45.3880	  #44.3407
45.5461	  #44.3108
45.7539	  #44.2634
45.8177	  #44.5016
45.7886	  #44.3207
45.5165	  #44.5559
45.3878	  #44.3921
45.5970	  #44.3774
45.7406	  #44.3801
45.6928	  #44.1073
45.8311	  #44.2639
45.8525	  #44.2490
46.1346	  #44.1497
46.2774	  #43.9345
46.0639	  #44.1271
45.8794	  #43.9273
45.9806	  #43.9897
46.2442	  #44.0216
46.3410	  #44.0640
46.2947	  #44.0331
46.3176	  #44.2483
46.1653	  #44.1247
46.1655	  #44.3659
46.1079	  #44.2294
46.1815	  #43.9120
46.1236	  #44.1119
46.0794	  #44.4670
46.2044	  #44.1406
46.2120	  #44.3302
46.2983	  #44.3339
45.9762	  #44.3687
46.0016	  #44.5051
46.2777	  #44.3612
46.1713	  #44.5378
46.3425	  #44.2921
46.2283	  #44.6381
45.9725	  #44.9718
46.3305	  #44.6014
46.2482	  #44.7538
46.2249	  #44.6594
46.1534	  #44.5718
46.4995	  #44.4799
46.5336	  #44.7142
46.5446	  #44.5986
46.7068	  #44.3794
46.5031	  #44.3176
46.4613	  #44.5982
46.5242	  #44.7500
46.6434	  #44.5055
46.4786	  #44.3889
46.6034	  #44.2213
46.5908	  #43.8537
46.6182	  #44.1130
47.0684	  #44.2366
47.1195	  #44.4431
47.1391	  #44.4499
46.8779	  #44.3095
46.9208	  #44.6937
46.8246	  #44.9417
46.6918	  #44.6603
47.0844	  #44.7366
47.0504	  #44.6234
46.8008	  #44.2320
46.6532	  #44.2832
46.7460	  #44.2098
46.9254	  #44.2851
46.9363	  #44.2029
46.9752	  #44.2433
47.0951	  #44.2809
46.9205	  #44.3546
46.7068	  #44.1662
46.8181	  #44.1182
46.9999	  #44.5117
46.9934	  #44.4146
46.8064	  #44.3741
47.0403	  #44.6151
46.6480	  #44.4400
46.6400	  #44.6374
46.4905	  #44.7584
46.6880	  #44.5076
46.7853	  #44.5171
46.9772	  #44.5890
46.7585	  #44.6829
46.7504	  #44.5346
47.0887	  #44.6628
46.9810	  #44.5266
46.7860	  #44.4147
46.7734	  #44.5418
46.8697	  #44.3092
47.0131	  #44.2905
46.9809	  #44.4641
46.7573	  #44.3240
46.8877	  #44.3104
47.3305	  #44.2919
46.8040	  #44.2896
46.7002	  #44.3919
46.7951	  #44.3598
46.4938	  #44.2970
46.2459	  #44.4114
46.4486	  #44.1912
46.5219	  #44.2104
46.5125	  #44.0577
46.2793	  #43.9564
46.3044	  #43.9117
46.2707	  #43.6805
46.3159	  #43.7966
46.3176	  #43.8987
46.3483	  #44.1353
46.0572	  #43.9086
46.0957	  #43.8125
46.5280	  #43.6221
46.2005	  #43.7474
46.3689	  #43.9040
46.4327	  #43.8125
46.3060	  #43.8238
46.3145	  #43.7708
46.3174	  #44.0446
46.3123	  #44.0060
46.4771	  #44.2247
46.7113	  #44.2509
46.6620	  #43.8562
46.6674	  #43.6197
46.4438	  #43.6673
46.1367	  #43.5450
46.2452	  #44.1304
46.3054	  #44.0948
46.6054	  #44.1131
46.5074	  #44.0117
46.5531	  #44.0355
46.4091	  #43.8808
46.6535	  #43.9720
46.5050	  #43.9909
46.3897	  #43.9030
46.3833	  #43.8279
46.3854	  #43.9290
46.2384	  #43.6938
46.3432	  #43.6757
46.5376	  #43.6597
46.5256	  #43.6494
46.3718	  #43.4183
46.3523	  #43.5760
46.2596	  #43.4998
46.0977	  #43.6654
46.2263	  #43.6907
46.2157	  #43.6196
46.1972	  #43.6920
46.2027	  #43.7203
46.1821	  #43.3919
46.0025	  #43.5479
46.2846	  #43.5932
46.2837	  #43.6374
46.4552	  #43.5186
46.4408	  #43.4513
46.0324	  #43.5103
46.1800	  #43.5579
46.4580	  #43.9100
46.4485	  #43.7738
46.7848	  #43.9892
46.6862	  #44.1886
46.8649	  #44.1715
46.9118	  #44.1775
46.9363	  #43.8203
46.8104	  #43.8409
46.6301	  #43.9569
46.6166	  #43.5609
46.7284	  #43.7076
46.6390	  #43.8625
46.8897	  #43.6204
46.8037	  #43.7042
46.5871	  #43.9604
46.6892	  #43.8289
46.8364	  #43.9444
46.5433	  #44.2201
46.5774	  #44.1163
46.7707	  #44.0643
46.8244	  #44.2155
46.7893	  #44.0502
46.5497	  #44.1594
46.2445	  #44.1895
46.4664	  #43.9399
46.3573	  #43.8434
46.5558	  #44.0250
46.5784	  #44.1692
46.4278	  #44.1645
46.6638	  #44.0089
46.6650	  #43.9117
46.5066	  #44.2291
46.4763	  #44.5166
46.6485	  #44.6371
46.7926	  #44.6758
46.7977	  #44.5334
46.8798	  #44.3165
46.6855	  #44.5275
46.6501	  #44.3640
46.7779	  #44.4343
47.0687	  #44.0833
46.9826	  #44.2868
46.8559	  #44.2689
46.7015	  #44.3430
46.3750	  #44.1685
46.6703	  #44.2329
46.5588	  #44.2932
46.6820	  #44.2209
46.5927	  #44.4429
46.5493	  #44.2744
46.6884	  #44.1100
47.0547	  #44.1736
46.7399	  #44.2633
46.6949	  #44.3847
46.2304	  #44.2597
46.2222	  #44.2509
46.3228	  #44.1144
45.9738	  #44.0845
46.1712	  #44.1293
46.0443	  #43.9956
45.8723	  #43.9528
46.2204	  #43.7877
46.1520	  #43.5354
46.4689	  #43.8481
46.1553	  #43.7785
46.3464	  #43.7240
46.2779	  #43.9380
46.4351	  #43.8769
46.3270	  #44.1061
46.7206	  #44.0222
46.4886	  #44.2010
46.5685	  #44.4069
46.4987	  #43.9941
46.6696	  #44.0085
46.5644	  #44.0693
46.6297	  #44.2347
46.5717	  #44.1394
46.2803	  #43.9936
46.4614	  #44.0401
46.3006	  #43.8743
46.2776	  #44.0592
46.3995	  #44.1383
46.4896	  #44.4345
46.3705	  #44.3700
46.2172	  #44.1970
46.0813	  #44.1480
46.2145	  #44.2127
45.9852	  #44.2928
46.1365	  #44.2743
46.0535	  #44.0860
46.2099	  #43.9636
46.3099	  #43.9494
46.1977	  #43.6935
46.1051	  #43.8295
46.1707	  #43.8764
46.1463	  #43.9612
46.3405	  #43.8781
46.4429	  #44.1944
46.1285	  #43.9046
46.2442	  #44.0222
46.1938	  #43.7056
46.2203	  #43.8069
46.2512	  #43.6725
46.2091	  #43.8289
46.2926	  #43.7411
46.2686	  #43.8315
45.9995	  #43.9465
46.0126	  #44.0080
45.7678	  #43.7379
45.8583	  #43.9910
45.9813	  #43.8199
45.9593	  #43.9672
46.0911	  #43.8090
46.1527	  #43.8676
45.9480	  #43.9682
45.9051	  #43.9016
45.9481	  #44.0072
45.8970	  #43.7115
45.9412	  #43.6885
46.0020	  #43.7530
46.1936	  #43.8119
46.0528	  #43.8761
45.7500	  #43.6926
45.9395	  #43.7950
45.8216	  #43.8124
46.0574	  #43.5918
45.8970	  #43.6897
46.0646	  #43.5227
46.0905	  #43.3199
46.0797	  #43.3118
45.9521	  #43.4035
45.8562	  #43.4438
45.8478	  #43.6652
45.9067	  #43.6651
45.9983	  #43.6074
45.9319	  #43.5735
45.8635	  #43.6537
45.9789	  #43.6862
45.8470	  #43.7925
45.7819	  #43.7319
45.5676	  #43.8627
45.5480	  #43.6690
45.8417	  #43.8087
45.6373	  #43.8617
45.8117	  #43.7758
46.0668	  #43.8158
46.1931	  #43.9056
46.2463	  #43.8655
46.0075	  #43.9113
45.9870	  #43.9143
45.7891	  #43.9731
45.6306	  #43.8099
45.6689	  #43.7628
45.8729	  #43.6245
45.8113	  #43.8794
45.7696	  #43.7994
45.9679	  #43.7744
45.8405	  #43.7092
45.8057	  #43.6478
45.7731	  #43.8852
45.9342	  #43.8987
46.2377	  #43.8434
45.9704	  #43.7785
46.1819	  #43.6529
46.2478	  #43.7909
46.0948	  #43.7670
45.9704	  #43.8111
46.1983	  #43.9332
45.9135	  #43.9770
45.9134	  #44.2287
45.9151	  #44.0023
46.1220	  #44.0648
46.3332	  #44.1891
46.2521	  #44.1475
46.0754	  #44.3408
46.2709	  #44.1024
46.3111	  #44.2352
46.2521	  #43.8588
46.3083	  #43.8939
46.3317	  #44.0823
46.2435	  #44.2515
46.3180	  #44.3132
46.1447	  #44.3006
46.1228	  #44.1728
46.0860	  #44.4533
45.9237	  #44.5513
46.0327	  #44.6059
45.9757	  #44.6722
45.7656	  #44.6508
45.7975	  #44.7403
46.0379	  #44.6859
45.9545	  #45.0373
46.1756	  #44.8391
46.1055	  #44.7056
45.9797	  #44.4933
46.0837	  #44.4561
46.1196	  #44.7695
45.7793	  #44.5868
45.8912	  #44.3232
45.8738	  #44.3639
45.8395	  #44.5705
45.7445	  #44.4586
45.8606	  #44.3673
45.8361	  #44.6525
46.0704	  #44.5043
45.9367	  #44.5979
45.7055	  #44.8060
45.7965	  #45.0275
45.6966	  #45.0962
45.7535	  #44.7954
45.5805	  #44.8644
45.7806	  #44.9473
45.8227	  #44.9209
45.8614	  #44.8528
46.1746	  #44.8395
46.1074	  #44.5680
46.1931	  #44.6772
46.0867	  #44.6491
46.1082	  #44.5629
46.0216	  #44.4752
46.1666	  #44.4598
46.1401	  #44.3895
46.2996	  #44.5228
46.3078	  #44.5071
46.4036	  #44.6297
46.6821	  #44.8079
46.6984	  #44.7138
46.6011	  #44.8201
46.4907	  #44.7965
46.5989	  #44.7740
46.5388	  #45.0619
46.2826	  #45.1524
46.4722	  #44.8677
46.7329	  #45.0225
46.7769	  #45.2196
46.7366	  #45.0227
46.6532	  #45.2079
46.8155	  #44.9790
46.8064	  #45.0589
46.7854	  #45.2617
46.7416	  #45.3023
47.1129	  #45.4126
47.0333	  #45.2596
46.9012	  #45.3035
47.0165	  #45.1395
46.9967	  #45.0947
47.1631	  #45.0796
47.3008	  #45.3788
47.3654	  #45.3755
47.1741	  #45.6115
47.3184	  #45.5494
47.1151	  #45.4580
47.0432	  #45.2883
47.1853	  #45.2876
47.0504	  #45.0369
46.8753	  #45.1405
47.0775	  #44.9220
46.8831	  #45.0600
46.9631	  #45.0034
47.0070	  #45.1855
47.0586	  #45.0431
46.9984	  #45.1172
47.5587	  #44.8927
47.4400	  #44.8349
47.4480	  #45.0840
47.5046	  #45.1874
47.5821	  #45.2812
47.4107	  #45.1437
47.3675	  #45.0567
47.4174	  #44.9404
47.3657	  #44.7949
47.2836	  #45.2506
46.9592	  #45.2471
47.2162	  #45.4045
47.2297	  #45.3505
47.2449	  #45.5294
47.1567	  #45.3967
47.0666	  #45.4994
47.1838	  #45.3561
46.9734	  #45.2903
47.0718	  #45.4360
47.3051	  #45.2807
47.0911	  #45.0974
47.2542	  #45.2896
47.4092	  #45.3664
47.0396	  #45.1836
47.2478	  #45.2914
47.1857	  #44.9848
47.5310	  #44.9945
47.5185	  #44.9585
47.3699	  #45.1924
47.5680	  #45.1486
47.7178	  #45.1778
47.8476	  #45.1679
47.8127	  #45.2073
47.8013	  #45.1158
47.8931	  #45.1540
47.6304	  #45.2421
47.5406	  #45.2174
47.5588	  #45.1320
47.4419	  #44.9023
47.5601	  #45.2195
47.1384	  #45.0528
47.4237	  #45.2071
47.4638	  #44.8642
47.4731	  #45.0473
47.2989	  #44.7237
47.6367	  #44.8032
47.6584	  #44.7797
47.7302	  #44.5798
47.5696	  #44.5906
47.3861	  #44.9756
47.3340	  #45.1375
47.5869	  #45.2799
47.5789	  #45.0390
47.6037	  #44.9909
47.5370	  #45.1717
47.3180	  #45.4417
47.3837	  #45.5929
47.5120	  #45.3648
47.4932	  #45.0624
47.6766	  #45.0851
47.7819	  #45.1108
47.4725	  #45.0693
47.4518	  #45.2866
47.2200	  #45.0490
47.5296	  #45.1908
47.2993	  #45.3542
47.6752	  #45.3607
47.6914	  #45.3628
47.8065	  #45.3995
47.7162	  #45.3341
48.0704	  #45.3537
47.6753	  #45.0078
47.8467	  #44.9604
48.4758	  #44.8864
48.1162	  #44.9977
47.8833	  #45.1334
47.8142	  #45.1330
47.7037	  #45.0085
47.6853	  #45.0869
47.9104	  #45.3279
47.9745	  #45.3457
47.9073	  #45.2485
48.0877	  #45.4850
48.2018	  #45.3900
47.8666	  #45.0548
48.0054	  #44.9495
48.0282	  #45.0087
48.1486	  #45.2267
48.0365	  #45.1395
48.1378	  #45.0259
48.2072	  #44.8223
48.2041	  #44.9989
48.2096	  #44.9576
48.3871	  #44.6305
48.4588	  #44.5186
48.5232	  #44.4902
48.2195	  #44.4682
48.0905	  #44.5723
48.1885	  #44.5118
48.3646	  #44.5685
48.1742	  #44.5898
48.1889	  #44.6230
48.0709	  #44.6828
48.2133	  #44.5551
48.0716	  #44.5653
47.7493	  #44.7168
47.5596	  #44.6239
47.3375	  #44.6515
47.2010	  #44.6244
47.2974	  #44.5735
47.2496	  #44.5077
47.1747	  #44.4607
47.2777	  #44.3675
47.3276	  #44.5439
47.3728	  #44.4620
47.6455	  #44.6089
47.7324	  #44.3551
47.6290	  #44.2900
47.8104	  #44.5054
47.7463	  #44.1371
47.6836	  #44.2269
47.9255	  #44.5454
47.8751	  #44.4140
47.8546	  #44.3926
47.7652	  #44.5314
47.8408	  #44.4871
47.7179	  #44.4894
47.7778	  #44.7220
48.1566	  #44.6939
47.9717	  #44.7635
47.9674	  #44.8934
47.7795	  #44.8131
47.3106	  #44.9495
47.1066	  #45.3133
47.0945	  #44.9763
47.1969	  #45.1027
47.4911	  #45.0203
47.5313	  #45.3221
47.4944	  #45.4607
47.6132	  #45.1878
47.6138	  #45.1962
47.4495	  #45.2046
47.3642	  #45.0981
47.5739	  #45.0190
47.5901	  #45.0915
47.9629	  #45.0308
48.0310	  #45.2473
47.8539	  #45.5872
47.7786	  #45.1214
47.8532	  #45.4396
47.8879	  #45.3121
47.9847	  #45.4785
48.0777	  #45.5351
47.8597	  #45.2123
47.9178	  #45.1321
47.7857	  #45.3455
47.6974	  #45.2189
47.8852	  #45.6550
47.8166	  #45.5340
47.9104	  #45.2966
48.0272	  #44.9987
47.7748	  #45.3712
47.8595	  #45.2674
47.9010	  #45.3571
47.6133	  #45.4811
47.4070	  #45.1642
47.8105	  #45.1432
47.9903	  #45.2946
48.0084	  #45.3075
47.8424	  #45.4620
47.8983	  #45.2019
47.9228	  #45.0786
47.8765	  #45.1980
47.8959	  #45.1959
48.0127	  #44.9127
48.0012	  #45.1568
47.7393	  #45.0640
47.7922	  #44.9434
47.4555	  #45.1137
47.3009	  #44.7464
47.4441	  #44.7710
47.5313	  #45.0943
47.5784	  #44.8043
47.4285	  #45.0184
47.6962	  #44.6794
47.3283	  #44.8422
47.4097	  #44.9465
47.5519	  #44.9525
47.6130	  #45.1124
47.4166	  #45.0609
47.6012	  #45.2012
47.6871	  #44.9239
47.5394	  #45.0362
47.2704	  #44.8701
47.1996	  #44.8086
47.8321	  #44.6804
47.7519	  #44.7062
47.6577	  #44.4776
47.7620	  #44.4473
47.7422	  #44.4267
47.9130	  #44.9280
47.5268	  #45.0948
47.5243	  #44.7280
47.6554	  #44.6002
47.8315	  #45.0325
47.6712	  #44.9240
47.3226	  #45.1090
47.4597	  #45.1055
47.2128	  #45.0986
47.1003	  #44.9985
47.0730	  #45.0630
47.2091	  #45.0282
47.2458	  #44.8181
47.0913	  #44.4877
47.0756	  #44.7980
46.9691	  #44.8315
47.3085	  #45.0660
47.2086	  #44.9978
46.8025	  #45.0283
47.3512	  #45.0540
47.0814	  #44.9149
47.4650	  #45.0787
47.3606	  #45.2867
47.4558	  #45.4673
47.8043	  #45.4448
47.9538	  #45.5634
47.7461	  #45.3206
48.0612	  #45.3250
48.0844	  #45.4639
48.1011	  #45.5241
48.0636	  #45.5437
48.0089	  #45.5254
48.0813	  #45.2619
48.1672	  #45.2379
48.2233	  #45.2487
48.2379	  #45.1640
48.0623	  #44.8841
47.9497	  #45.0935
47.7906	  #44.9678
47.8173	  #44.9971
47.8969	  #45.0142
47.9828	  #45.1507
48.0162	  #45.1896
48.2582	  #45.1291
48.4253	  #45.2513
48.5705	  #45.2455
48.6184	  #45.0269
48.5428	  #45.0893
48.5672	  #45.1535
48.2004	  #44.9305
48.1329	  #44.9776
48.2965	  #45.1302
48.1215	  #45.0354
48.2428	  #45.2127
48.2302	  #45.2815
48.0151	  #45.2117
48.2049	  #45.4426
48.1701	  #45.7805
48.3771	  #45.6943
48.1725	  #45.8712
47.8489	  #45.8673
47.8177	  #45.8685
47.5713	  #45.7689
47.7721	  #45.4581
47.6298	  #45.3977
47.4420	  #45.4182
47.5937	  #45.3465
47.5579	  #45.3874
47.6082	  #45.6514
47.5760	  #45.5481
47.8054	  #45.3664
47.7234	  #45.8698
47.5837	  #45.5329
47.7876	  #45.7465
47.7054	  #45.8381
47.8837	  #45.7626
47.9861	  #45.7511
48.1501	  #45.6027
48.2231	  #45.6710
47.9918	  #45.7128
47.7661	  #45.6905
47.6861	  #45.6560
47.8239	  #45.6631
47.9645	  #45.7174
48.0265	  #45.6105
47.8834	  #45.6042
47.9417	  #45.6708
47.8786	  #46.0682
47.8326	  #45.7455
47.9191	  #45.9106
48.1531	  #45.4858
48.1960	  #45.3089
48.4636	  #45.3393
48.4915	  #45.0081
48.4322	  #45.0110
