# Complex
# Elec VdW
0 -45862.840500 -5371.973208
1 -45780.764200 -5329.090992
2 -45903.872700 -5387.035847
3 -45772.455000 -5402.595822
4 -45762.716800 -5370.241833
5 -45737.067100 -5394.559091
6 -45763.280200 -5442.444777
7 -45706.422800 -5429.337754
8 -45736.242900 -5455.839918
9 -45749.158500 -5410.070294
10 -45844.613600 -5416.356177
11 -45703.001900 -5428.211706
12 -45676.727900 -5414.936609
13 -45694.867200 -5417.522691
14 -45704.693800 -5408.826272
15 -45809.479300 -5385.424945
16 -45701.130300 -5431.047244
17 -45838.174900 -5416.991552
18 -45818.597800 -5473.236033
19 -45866.041900 -5419.276381
20 -45820.764200 -5410.092155
21 -45870.420600 -5453.630861
22 -45807.404200 -5444.542481
23 -45697.537000 -5438.027660
24 -45744.490900 -5475.623982
25 -45683.215000 -5502.401135
26 -45776.773800 -5465.592095
27 -45820.116000 -5444.422050
28 -45886.955800 -5428.978240
29 -45830.648100 -5406.466235
30 -45816.655900 -5451.365029
31 -45748.748600 -5450.484946
32 -45702.699500 -5513.910077
33 -45792.680500 -5383.150279
34 -45910.573600 -5411.100244
35 -45811.556900 -5461.286670
36 -45726.053200 -5402.505813
37 -45744.564000 -5455.128166
38 -45762.035200 -5462.668864
39 -45815.509500 -5423.988120
40 -45862.249500 -5446.826172
41 -45693.314700 -5479.473770
42 -45872.594000 -5436.434774
43 -45903.753500 -5390.382835
44 -45694.443800 -5418.422607
45 -45900.757700 -5480.904405
46 -45842.651800 -5429.836444
47 -45853.578700 -5386.292858
48 -45723.433500 -5463.488398
49 -45795.941500 -5480.457506
50 -45795.023100 -5467.850702
51 -45802.012400 -5464.245347
52 -45824.608000 -5451.717561
53 -45793.083800 -5428.571944
54 -45794.444500 -5478.807918
55 -45773.847600 -5424.076847
56 -45793.670200 -5402.355419
57 -45877.323600 -5399.819412
58 -45831.919000 -5413.300222
59 -45794.629100 -5439.783084
60 -45900.751100 -5416.373625
61 -45860.140500 -5450.891361
62 -45907.215000 -5473.799956
63 -45811.109700 -5436.658972
64 -45731.853000 -5424.338049
65 -45776.560600 -5386.610535
66 -45770.177700 -5421.064647
67 -45820.433300 -5426.880137
68 -45852.421800 -5403.163228
69 -45809.620800 -5463.123569
70 -45881.391700 -5398.014928
71 -45852.940400 -5388.992934
72 -45786.670600 -5459.639232
73 -45795.343700 -5450.299055
74 -45795.385500 -5478.441505
75 -45812.860600 -5472.852189
76 -45820.073600 -5440.464400
77 -45807.009000 -5459.068220
78 -45898.469200 -5411.017915
79 -45763.024300 -5484.955878
80 -45706.320500 -5448.011349
81 -45870.085300 -5448.292869
82 -45783.606700 -5477.829602
83 -45789.795500 -5466.131647
84 -45890.724500 -5449.344591
85 -45873.162600 -5460.034167
86 -45769.860600 -5455.397673
87 -45830.104600 -5401.965334
88 -45785.890200 -5429.704538
89 -45930.131700 -5408.821112
90 -45855.218200 -5477.728278
91 -45843.606800 -5430.153238
92 -45876.788700 -5422.599747
93 -45868.582100 -5437.426414
94 -45812.767000 -5453.279089
95 -45885.977000 -5439.196795
96 -45920.101400 -5456.161259
