# Receptor
# Elec VdW
0 -54993.060400 -6042.672203
1 -54988.558100 -6046.458735
2 -55031.388500 -5977.930006
3 -54986.792400 -6028.000335
4 -54957.705200 -5971.445797
5 -55069.443100 -5967.513346
6 -54971.905000 -6036.062198
7 -55050.057900 -6000.440723
8 -54945.459000 -6022.997376
9 -54991.455900 -5986.612421
10 -54854.870000 -6051.380701
11 -54945.038800 -6093.242501
12 -54976.772200 -6064.409157
13 -54780.547300 -6141.064959
14 -54919.940800 -6038.130351
15 -54812.924800 -6027.678979
16 -54886.921200 -6041.858920
17 -55072.475300 -5961.552546
18 -54992.748100 -6063.990889
19 -54905.062900 -6020.461658
20 -55053.060300 -6070.601197
21 -55015.216200 -6078.976219
22 -54936.805100 -6082.519610
23 -55008.663400 -6062.068077
24 -54911.154100 -6096.231860
25 -55082.106600 -5947.811460
26 -54932.800800 -6010.483908
27 -54832.216100 -6058.438205
28 -54893.075900 -6032.208481
29 -54950.184100 -6046.823476
30 -54981.025200 -6025.523325
31 -54934.995300 -6039.423330
32 -55100.360200 -5981.222341
33 -55008.363200 -5960.964286
34 -54882.310700 -5962.667808
35 -54967.287800 -6017.947295
36 -54884.247100 -6080.814311
37 -54907.790700 -6049.289770
38 -54948.084100 -6006.682904
39 -54973.692600 -6040.100849
40 -55000.537400 -6053.439447
41 -54841.725500 -6023.953971
42 -54835.471200 -5969.603080
43 -54790.908500 -6034.880003
44 -54792.690500 -6049.173669
45 -54874.133100 -6061.850742
46 -54887.068500 -6011.051319
47 -54997.123500 -6073.282961
48 -54857.355400 -6055.099787
49 -55035.048100 -6057.731844
50 -54937.651400 -6012.625440
51 -54902.054000 -6025.072326
52 -54933.719800 -6049.554824
53 -55034.125100 -6005.703945
54 -54926.743300 -6000.822596
55 -54988.416200 -6071.843959
56 -54905.630900 -6072.482313
57 -54872.912000 -6040.141198
58 -54905.477800 -6030.182538
59 -54856.175800 -6029.095601
60 -54906.793000 -6101.247280
61 -54909.134700 -5962.930151
62 -54912.482000 -6062.120124
63 -54940.746100 -6039.298978
64 -54855.267500 -5995.940272
65 -54852.605000 -5984.087769
66 -54983.842400 -6063.529206
67 -54900.189800 -6035.323881
68 -54860.981600 -5997.194033
69 -54916.858800 -5983.093111
70 -54992.500000 -6057.830520
71 -54996.837600 -6046.005450
72 -54862.728900 -6048.072762
73 -54939.711100 -5972.996322
74 -55020.553100 -6010.966763
75 -54870.129200 -5991.087239
76 -54930.169700 -6009.543060
77 -55071.484900 -6032.950095
78 -55067.088100 -5959.056473
79 -54891.484000 -6071.152269
80 -54870.109000 -5984.771688
81 -54928.714900 -6074.082456
82 -54975.785500 -6033.313742
83 -55096.822600 -6006.759513
84 -54989.135700 -6035.227435
85 -55038.081900 -5976.867521
86 -54929.113800 -6081.804028
87 -54873.646600 -6084.898671
88 -54929.913800 -6068.127428
89 -54930.844900 -6071.131651
90 -54933.809900 -6043.977756
91 -54976.576900 -5991.764181
92 -54852.626400 -6027.920142
93 -54973.701300 -6012.419822
94 -54898.925500 -6017.676667
95 -54912.169000 -6011.466045
96 -55053.485400 -5983.275072
97 -54932.215600 -5967.965945
98 -54896.868800 -6035.805216
99 -54922.696400 -5995.817200
100 -54910.673100 -6056.517551
101 -54761.835200 -6056.975111
102 -54965.530000 -6024.266148
103 -54859.268300 -6107.053674
104 -54929.288200 -6012.722577
105 -54883.787900 -6092.317031
106 -55027.284300 -6020.414736
107 -54879.827800 -6054.723817
108 -54841.856500 -6074.809957
109 -54664.681800 -6114.851756
110 -54883.443600 -6065.342693
111 -54852.737300 -6127.726720
112 -54954.804300 -6028.222484
113 -55177.462500 -6051.904182
114 -54940.992500 -6024.361917
115 -54947.380400 -6055.446207
116 -54973.429900 -6026.925770
117 -54977.532300 -6061.788937
118 -54895.794600 -6030.986210
119 -54802.128000 -6070.415829
120 -54932.326400 -6001.502380
121 -54893.525800 -6047.839052
122 -55025.757700 -5960.003684
123 -54997.326200 -5999.743956
124 -55112.639900 -5944.589599
125 -55053.745300 -5919.452185
126 -55063.351000 -5921.881881
127 -54899.805400 -5979.931588
128 -54864.058400 -6000.162226
129 -54964.780700 -6029.177160
130 -54954.157900 -5989.095947
131 -54956.403600 -5991.296955
132 -54935.390100 -6074.670226
133 -54891.486600 -6009.674107
134 -54922.100600 -6015.061407
135 -55044.808200 -6046.364636
136 -54915.891600 -5993.900599
137 -54988.094400 -6045.013325
138 -54910.843800 -5985.758554
139 -54907.265700 -6016.458570
140 -54921.471200 -6000.374611
141 -54805.466300 -6045.445841
142 -54878.344000 -6027.494588
143 -54897.482500 -5989.169859
144 -54839.525000 -6057.609944
145 -55049.233300 -5978.292624
146 -54957.138000 -6009.793078
147 -54860.437500 -6060.322795
148 -54941.778900 -6036.426290
149 -54853.718100 -6037.640798
150 -54926.044200 -5977.878273
151 -54814.828300 -6050.466954
152 -54977.972600 -5998.567624
153 -54908.712300 -5989.980711
154 -54915.889100 -6059.140430
155 -55002.969000 -6063.147189
156 -55003.199400 -5994.009106
157 -54941.151900 -6098.035342
158 -54903.242700 -6019.333218
159 -54813.249600 -6028.410649
160 -54878.293200 -6038.044136
161 -54972.712100 -5914.778314
162 -54943.905100 -5981.424725
163 -54965.342500 -6047.426776
164 -54897.934800 -6076.643250
165 -54843.976500 -6002.256854
166 -54864.346900 -6008.425377
167 -54750.197200 -6001.789848
168 -54875.724800 -6018.552234
169 -54797.510000 -6044.833151
170 -54918.117200 -6065.243809
171 -54868.325500 -6114.343093
172 -54853.079300 -6048.171839
173 -54919.924000 -6041.929046
